Filename,Paragraph
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"A prime example is the Wurdi Youang stone arrangement in Victoria, which was built by the Wathaurung people before European settlement. This egg-shaped ring of stones, about 50m in diameter, has its major axis almost exactly East-West. At its Western end, at the highest point of the circle, are three prominent waist-high stones. Morieson (2003) pointed out that some outlying stones to the West of the circle, as viewed from these three stones, seem to indicate the setting positions of the Sun at the equinoxes and solstices. Norris et al (2009) have conﬁrmed these alignments and have shown that the straight sides of the circle also indicate the solstices (Fig. 3)."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"Figure 3. The view across the Wurdi Youang stone circle, showing the positions of the setting sun at the solstices and equinox. Lower part of the composite c(cid:13)John Morieson."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"However, a sceptic might still raise some doubts. First, the outliers are only accurate to a few degrees - could these alignments have occurred by chance? Second, although the stones of the circle are large and immovable, the outliers are small and could have been moved. Third, besides the outliers indicating the solstices and equinox, there is an additional outlier whose signiﬁcance is unclear. The best way to address these doubts would be to ﬁnd another site with astronomical alignments. Other stone arrangements in Victoria also indicate the cardinal points, from which we may conclude that the local Aboriginal people knew these directions with some precision, presumably by observing celestial bodies. But are there other sites which point to the position of the solstices? The search continues."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"There is a growing body of evidence that traditional Aboriginal people were deeply fascinated by the sky, and the motion of the bodies within it, and had a far richer and deeper knowledge of the sky than is usually appreciated. However, while the evidence for actual measurements or records is suggestive, it remains unproven, although the clues are suﬃciently tantalising to fuel the search for more evidence."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"and for their permission to discuss aspects of their culture in our publications. We are also grateful to the other Indigenous groups who have welcomed us onto their land. We also thank Barnaby Norris and Cilla Norris, who helped with much of the research described here, and our colleagues Hugh Cairns, John Clegg, Paul Curnow, Kristina Everett, and John Morieson for their help and collaboration."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,T. Wong1 and A. Melatos2 To appear in the Publications of the Astron. Soc. Aus.
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"summarise the meeting in a cohesive way, we have been rather selective in our recollections. Slides from the talks are available for download from the ATNF website3."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Millimetre (mm) astronomy has grown rapidly in the past decade, spurred by advances in receiver sensitivity and growing scientiﬁc interest in what might be termed the “cold universe.” While molecular lines are still the “bread and butter” of millimetre astronomy, a wide range of continuum sources can also be studied at these wave- lengths, and today mm astronomy spans nearly the full range of astrophysical research, from solar-system studies to cosmology."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"The Australia Telescope Compact Array, situated near Narrabri, New South Wales (longitude 150◦ E, latitude 30◦ S) consists of six 22m diameter Cassegrain antennas. Five of the antennas are transportable along a 3km long east-west track—now supplemented by a 200m north spur extending from the centre of the track—and are being out- ﬁtted with new 3mm (85-105 GHz) and 12mm (16-26 GHz) receiver systems. The sixth antenna is ﬁxed at a station 3 km west of the track’s end and will likely be outﬁtted with a 12mm receiver only. At the time of the meeting, a 3-element prototype system was available at frequencies of 85-91 GHz and 16-22 GHz; for the current status of the upgrade see the online documentation for observers4."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Designed primarily as a cm array, the ATCA suﬀers from several problems as a mm array: a small primary beam, few baselines, poor aperture eﬃciency, and a far from ideal site at an elevation of 200m. In addition, the present correlator provides a maximum bandwidth of 128 MHz at each of two frequencies, much less than the 1 GHz or more that is typical at mm wavelengths (see Table 1). The velocity range that can be achieved by placing the two frequency windows side-by-side (allowing for some overlap) is limited to ∼600 km s−1 at 90 GHz. This limitation will be overcome once a new wideband (2 GHz) FX correla- tor is installed, as described during the meeting by W. Wilson. That project, to be undertaken in conjunction with development for the Square Kilometre Array (SKA), is due for completion around 2006."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"aAlso 126–152 GHz. KEY: n—number of antennas; D—diameter of each antenna; ηA—aperture eﬃciency of each antenna; BW—continuum bandwidth after combining both sidebands or IFs, if available; bmax—maximum baseline."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Enormous collecting area, giving it an eﬀective aper- ture (ηAnD2) comparable to that of the Plateau de Bure interferometer."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Wide-bandwidth mixers based on indium phosphide MMIC technology, which need only be cooled to about 20 K, as opposed to 4 K for typical SIS junc- tions."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"with “ﬁrst light” in 2000 November. These included ob- servations of molecular clouds in the Milky Way and LMC and detection of dense molecular gas in nearby galaxies like NGC 253 (Figure 1) and Circinus. The highlight thus far has been the absorption spectrum of Centaurus A in the HCO+ and HNC lines, which provides the ﬁrst ∼1′′ resolution measurement of gas motions in front of the core of this radio galaxy (Figure 2). A search for CO absorption in the quasar PKS 1921-293 was also conducted."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"A maximum baseline of 3 km, allowing resolution as ﬁne as 0.′′2 once radiometric phase correction is implemented."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"As discussed at the meeting by T. Wong, mm inter- ferometry is much more challenging than cm interferom- etry, as a result of more stringent technical requirements (e.g. surface accuracy, pointing, and baseline determina- tion) and the strongly variable eﬀects of the atmosphere. In particular, ﬂuctuations in the H2O vapour layer lead to ﬂuctuations in atmospheric opacity and observed inter- ferometric phase that must be monitored with frequent calibrations. These ﬂuctuations tend to be more severe in the daytime and in summer, so winter nights are expected to oﬀer the best observing conditions. As the ﬂuctuations occur on a range of size scales, longer baselines will suﬀer from greater atmospheric phase noise under the same ob- serving conditions. Long-baseline experiments also suﬀer from a lack of absolute ﬂux calibrators, since the planets, which are the best primary ﬂux calibrators, are likely to be resolved out."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"The eﬀects of atmospheric phase noise can be largely undone if the relative H2O vapour column above each an- tenna in the direction of the source is known. One way to determine the water vapour column is to accurately mea- sure the strength of an H2O emission line, such as that at 22.2 GHz. This “water vapour radiometry” technique was discussed by R. Sault and is currently being tested at the ATCA, with some encouraging results. The system observes the 22 GHz line in four channels to better iso- late line from continuum emission and reduce systematic errors."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Fig. 1.— Deconvolved image of the nucleus of NGC 253 in the HCO+ (1–0) line. The beam size in 19.′′4 × 2.′′9. Redshifted emision (VLSR > 230 km s−1) is shown as solid contours, and blueshifted emission (VLSR < 230 km s−1) as dashed contours. The data were taken with the 3-element system on 5 October 2001 over a period of 5.5 hours, with about two hours of on-source integration."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"R. Manchester presented the ﬁrst image of the SN 1987A remnant at 17–19 GHz, made with the 3-element 12mm system in 2001 October. The image, based on a 12-hour synthesis, shows a ∼20 mJy source that is moder- ately resolved with a synthesised beam of 2.′′8 × 1.′′8 (see Figure 3). A ﬁt of a thin shell to the uv data gives a diam- eter of 1.′′5 and a ﬁt of a Gaussian gives a FWHM of 1.′′1. An IAU Circular (Manchester & Gaensler 2001) has been released, and follow-up observations at higher resolution are planned."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Fig. 2.— Absorption spectrum of the HCO+ (0–1) line in front of the continuum source in Centaurus A. Three hours of on-source integration were obtained with baselines of 46, 77, and 122m on 6 October 2001. All three baselines have been averaged together to produce the ﬁnal spectrum. The amplitude scale is in arbitrary units."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"tion are poised to beneﬁt immensely—most of the Galaxy’s nearby star-forming regions (e.g. Chamaeleon, Corona Australis, Lupus, Ophiuchus), not to mention the Galactic Centre, are located in the southern sky."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Fig. 3.— Image of the remnant of SN 1987A derived from a 10-hour synthesis at the ATCA. Data from two frequencies (17 and 19 GHz) have been combined. The synthesised beam (2.′′8 × 1.′′8) is shown at the lower right. The contour levels are −1, 1, 2, 5, and 10 mJy beam−1. Courtesy R. Manchester."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"While almost all of the gas in molecular clouds consists of H2 and He, these species do not emit radiation under conditions typically found in molecular clouds. Except in rare cases where H2 absorption against a UV source can be measured, the amount of molecular gas must be inferred indirectly. A common technique is to observe emission lines from tracer molecules like CO that have millimetre or submillimetre rotational transitions. Not only can these lines provide information on the distribution and velocity of the molecular gas, but diﬀerent molecular tracers can be used to probe diﬀerent density regimes within a cloud. The ATCA’s ability to study nearby molecular clouds is limited by its small ﬁeld of view, lack of sensitivity to extended structure, and inability to observe the bright CO(1–0) line at 115 GHz (this last constraint may be overcome in a future upgrade). Thus, studies of the frag- mentation of molecular clouds into clumps and cores (cf. Williams et al. 2000) are best undertaken with other in- struments. Better suited to the ATCA will be studies of more distant clouds, such as in the Galactic Centre and Magellanic Clouds, and studies of dense molecular cores where star formation is occurring or likely to occur."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"tre ﬂux from the radio source Sgr A∗, thought to be asso- ciated with the central black hole, will help to determine whether the circumnuclear accretion disk is transitory or stable. Existing NH3, HCN, and HCO+ images of the circumnuclear disk, taken with the VLA and BIMA inter- ferometers, show ﬁlamentary streamers of molecular gas falling onto the disk, providing direct evidence of inward gas transport (McGary et al. 2001; Wright et al. 2001). However, they are inconclusive on the issue of disk stabil- ity."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Single-dish mapping of molecular gas in the vicinity of the Galactic Centre Radio Arc has revealed that it is phys- ically related to the ionised gas in this region as well as to the radio non-thermal ﬁlaments (NTFs). Recently, in- terferometric studies made with OVRO reveal a complex geometrical arrangement and kinematic structure in the molecular gas (Lang, Goss & Morris 2002, submitted). The associations between the ionised and molecular gas suggest that the action of energetic winds from young stel- lar clusters (such as the Arches cluster) plays an impor- tant role in this region. The NTFs are thought to trace a large-scale, poloidal ﬁeld normal to the Galactic plane in the inner 250 pc of the Galaxy. The interfaces between the NTFs and molecular clouds may be sites where twist- ing and reversal of magnetic ﬁeld lines occurs, followed by magnetic reconnection which accelerates the electrons to relativistic speeds (e.g., Serabyn & Morris 1994). With its superior view of the Galactic Centre, high spectral resolu- tion, and dual polarisation capability, the ATCA can help elucidate these processes."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"An important consequence of C-shocks discussed by M. Wardle at the meeting is the eﬃcient production of H2O from atomic oxygen (O → OH → H2O). This can give rise to intense water maser emission at 22 GHz and at submil- limetre wavelengths (Kaufman & Neufeld 1996). Within supernova remnants (SNRs), a strong X-ray ﬂux releases high-energy electrons which can excite the Lyman and Werner bands of H2. The resulting far-UV ﬂux can dissoci- ate some of the H2O back into OH (Wardle 1999), thereby accounting for the strong OH maser activity at 1720 MHz associated with SNRs (Frail et al. 1994). The associations between shocked H2 and OH masers in the SNRs G359.1- 0.5 (Lazendic et al. 2002) and G349.7+0.2 (Lazendic et al., in preparation) are consistent with this picture, but direct observations of H2O, using the ATCA at 22 GHz, would be valuable."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Wardle also suggested a number of lines in the 3mm band which could be used to probe shock regions. Good targets are the interaction regions between a supernova remnant and a cloud; many are distant, so a 30′′ ﬁeld of view is acceptable. If X-ray induced dissociation of water is indeed occurring, one would also expect the SO2/SO ra- tio to be aﬀected, since SO2 is more easily dissociated than SO. This could be tested by observations of the SO(32–21) transition at 99.3 GHz and the SO2(313–202) transition at 104 GHz. With the existing prototype system, the ATCA can already image the shock-tracing SiO(2–1) line at 86 GHz. The presence of SiO in the gas phase is an indica- tion of grain sputtering (Schilke et al. 1997)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"As reviewed by T. Bourke, molecular cores have typ- ical masses of 1–10 M⊙ and sizes of 0.1–0.5 pc. They therefore occupy a small fraction of the mass and an even smaller fraction of the volume of an entire cloud. Since cores with embedded young stellar objects (YSO’s) will be heated, they can be detected in wide-ﬁeld maps of molecular clouds in infrared or submillimetre dust emis- sion. Such maps will be provided by focal plane arrays on single-dish telescopes, such as the SEST Imaging Bolome- ter Array (SIMBA), and by an upcoming Legacy project on the Space Infrared Telescope Facility (SIRTF). With its high resolution and sensitivity, the ATCA will be im- portant for detailed studies of the cores identiﬁed by such surveys."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Starless cores, which by deﬁnition are not (yet) infrared sources, are probably best identiﬁed using line emission from dense gas tracers such as NH3 (23 GHz), CS (98 GHz), and N2H+ (93 GHz). The system of NH3 lines is also useful for determining densities and temperatures within cores. Temperature diagnostics are essential be- cause observed linewidths may be dominated by turbulent motions."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"to search for cores with dense gas (as traced by CS emis- sion) and hot dust (as traced by IRAS far-infrared ﬂuxes) where the massive protostar has not yet ionised its sur- roundings (i.e., no detectable 5 GHz emission from an H II region). A useful starting point would be the catalogue by Bronfman et al. (1986)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Masers are another important signpost for massive star formation, as pointed out by V. Minier. Class II methanol masers, especially the lines at 6.7 and 12.2 GHz, appear to be strongly correlated with the early stages of massive star formation, namely outﬂows and hot molecu- lar cores, but maser activity apparently peaks before the emergence of an ultracompact H II region (Minier et al. 2001)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"they allow better discrimination between the diﬀerent ef- fects (infall, rotation, outﬂow, and turbulence) which can be superposed in a single-dish beam. Indeed, the best- known candidate for a collapsing protostar, in the isolated globule B335 (Zhou et al. 1993; Choi et al. 1995) looks less clear-cut when viewed at higher resolution (Wilner et al. 2000). This raises the question of whether single- dish data alone can suﬃciently constrain the range of pos- sible models. To date, the most convincing evidence for infall motions—line proﬁles with the “inverse P Cygni” shape (blueshifted emission with redshifted absorption)— has been gathered with interferometers (e.g., Di Francesco et al. 2001), where the beam is suﬃciently small to see the infalling gas in absorption."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"The formation of protostellar disks is still poorly un- derstood. Schematically, it appears that dense cores form within molecular clouds (perhaps at the intersections of ﬁlamentary structure) and then collapse gravitationally to form rotationally supported disks. Yet the dynamical pro- cesses and timescales involved in disk formation are still quite uncertain. A useful idealised model (neglecting rota- tion and magnetic ﬁelds) is the “inside-out” collapse model of Shu (1977), which represents the collapse of a singular isothermal sphere. This model predicts power-law density and velocity proﬁles of n(r) ∝ r−1.5 and v(r) ∝ r−0.5 in the inner, collapsing regions (see Evans 1999)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"G. Blake pointed out that high angular resolution is also needed to study the transition from the embedded phase, where most of the gas is in an infalling envelope, to the T Tauri phase, where most of the gas is in a rotating disk, as the angular size scales involved are ∼1000 AU, or 7′′ at the distance of Taurus. This transition appears to occur quite rapidly, given the apparent paucity of tran- sitional forms (one example is proposed by Hogerheijde 2001). Disk envelopes can be traced via the HCO+ and HCN lines, both of which are accessible with the ATCA prototype system, while the disk itself should be trace- able in continuum emission, especially once the wideband correlator is available."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"M. Hunt described how millimetre spectroscopy can be used to determine chemical abundances and physical conditions in molecular cloud cores. She presented the results of single-dish studies of southern molecular clouds with Mopra and SEST. Of particular interest are molecules that can be observed at several optically thin transitions, so that a “rotation diagram” (Goldsmith & Langer 1999) can be used to infer the kinetic temperature, under the as- sumption that the level populations are in local thermody- namic equilibrium (LTE). Corrections for departures from LTE can be made using the large velocity gradient (LVG) approximation. Among the potential tracers for ATCA studies are CH3OH (at least 7 thermal transitions from 86–115 GHz), HC3N (3 transitions), and OCS (3 transi- tions). The ATCA will be able to perform these studies at much higher resolution, reducing the uncertainties associ- ated with averaging over a ﬁnite beam."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"As reviewed by S. Maddison at this meeting, simula- tions are an important tool for understanding the evolu- tion of protostellar disks. Massive disks are susceptible to gravitational instabilities, which can induce mass accre- tion and hence feed back on the gravitational potential. These eﬀects are diﬃcult to model analytically but are well-suited for N-body simulations. An important obser- vational input is the mass surface density of the disk, which can be crudely estimated from the mass and radius. In the early stages of accretion, when the disk is massive, gravi- tational instabilities dominate and can lead to spiral arm formation or disk fragmentation—which can in turn lead to binary or giant planet formation. In later stages, most of the mass has accreted to the centre, the disk rotation is nearly Keplerian, and accretion is driven by turbulent viscosity."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"T. Bourke reviewed the rapidly growing literature con- cerned with spectroscopic infall signatures in dense cores. The most common signature, observed in optically thick lines like HCO+, is an asymmetric line proﬁle skewed to- wards the blue, since the red side of the line is formed at larger (hence cooler) radii from the central source than the blue side (see explanation in Evans 1999). In addition, the presence of a cold, static envelope outside the collapse region leads to a self-absorption feature near the systemic velocity. Examples of line proﬁles that match these pre- dictions are given in studies by Gregersen et al. (1997) of embedded YSO’s and Lee et al. (1999) of starless cores. These authors also show that blue-skewed proﬁles are not seen in optically thin tracers like N2H+ or H13CO+, in agreement with infall models."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"A nice example of concordance between theory and observation occurs in the case of circumbinary disks. Subarcsecond-resolution observations of GG Tau (Guil- loteau et al. 1999) show a central hole in the dust dis- tribution, consistent with the gap that should be cleared by resonant torques in a binary system. Observations at still higher resolution, however, will be needed to test the more detailed predictions of the simulations, such as the formation of bisymmetric spiral structure and accretion streams feeding the stars."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"arrays (e.g., Simon et al. 2001, using the IRAM Plateau de Bure), and should be achievable by the ATCA once the radiometric phase correction system is operational. Even with a small number of baselines and relatively incom- plete coverage of the visibility plane, the basic structure of disks can be investigated by modelling the visibilities directly (e.g., Guilloteau & Dutrey 1998)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Molecular lines can be a valuable probe of disk kine- matics, but the large ranges in density and temperature around YSO accretion disks lead to a complex chemistry which is vital to understand. An important phenomenon is the depletion of molecules onto dust grains that occurs primarily at high densities and low temperatures but can be reversed by irradiation and shocks. The commonly em- ployed molecular tracer CO, for instance, may be depleted even when H2 remains in the gas phase. Such “freeze-out” is especially likely near the disk midplane, where densi- ties are highest. Where CO is detectable, it is likely to be optically thick and trace only the disk’s outer layers; observing rarer CO isotopes, such as 13CO (110.2 GHz) and C18O (109.8 GHz), will be crucial for probing the vertical structure of disks. This will be a key focus for future high-resolution studies, and a strong argument for 110 GHz capability at the ATCA."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Another way to trace the disk kinematics is via maser emission. The relative fringe phase between maser spots is insensitive to baseline errors and atmospheric eﬀects (Wright & Plambeck 1983), and can be used to deduce their relative positions to hundredths of an arcsecond if the spots are separated in velocity (e.g., Plambeck et al. 1990). In addition, once the instrumental baseline has been determined by observing quasars across a wide range of hour angles and declinations, absolute position informa- tion is also available (e.g., Forster et al. 1978)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"For deducing physical quantities such as density, tem- perature, and chemical composition, observations of mul- tiple lines, including (for density and temperature) transi- tions between diﬀerent energy levels of the same molecule, are necessary. Because of the ATCA’s limited frequency range, many of the commonly used molecular tracers will only be observable in a single transition (generally the J = 1 → 0 line). Nonetheless, an interferometer map may still provide useful constraints on source geometry to complement single-dish measurements. Examples of stud- ies that have exploited this method include Dutrey et al. (1997) and Hogerheijde et al. (1997). Infrared spectra can also provide complementary information on physical con- ditions, with the advantage that many lines can be ob- served simultaneously in a given spectrum (see e.g. the review by van Dishoeck & Blake 1998)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Outﬂows from star-forming cores are ubiquitous, as pointed out by T. Bourke, but are often so embedded in dust that they can only be studied in the radio. Fine velocity resolution is critical, as the outﬂow speeds can be as little as a few km s−1. Spatial resolution is essential as well, especially in crowded regions where identifying the source of the outﬂow can be problematic. Some of the ob- vious southern targets are regions around ρ Ophiuchi, R Coronae Australis, and Circinus."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"dance and low critical density, other molecular lines (e.g. from CS or NH3) can provide additional information. Of particular importance for the ATCA in the near term is the thermal SiO line at 86.8 GHz, which falls within one of the frequency windows available to the 3-element pro- totype system. The SiO molecules are liberated from dust grains shocked by the outﬂow, and thus trace the outﬂow more directly than a general gas tracer like CO. The pres- ence of an outﬂow is often indicated in single-dish spectra by broad line wings at relative velocities of up to ∼60 km s−1."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Although the origin of bipolar outﬂows remains contro- versial (see reviews by Shu et al. 2000; K¨onigl & Pudritz 2000), there is little doubt that magnetic ﬁelds play an im- portant role in accelerating and collimating the observed jets. Magnetic ﬁelds in dense molecular regions are usu- ally revealed by the linear polarisation of thermal emission from spinning dust grains. In regions where the continuum is weak, it is still possible to detect polarisation in molec- ular line transitions due to the Goldreich-Kylaﬁs (Goldre- ich & Kylaﬁs 1981) eﬀect, although this eﬀect is rarely observed. For recent detections see Greaves et al. (1999) and Girart et al. (1999). With its exceptional sensitivity and dual polarisation capability, the ATCA should be in a good position to exploit this technique."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"R. G. Smith stressed the importance of complemen- tary infrared observations. IR absorption spectra are sen- sitive to the presence of ices, since the same molecule produces diﬀerent absorption proﬁles in the gas vs. solid phase. Optical and near-infrared polarimetry can be used to reveal light that has been scattered by a disk. These techniques were illustrated in the case of OH231.8+4.2, an evolved star in which numerous molecular lines have been observed (Morris et al. 1987; S´anchez Contreras et al. 2000). Of particular interest among these is HCO+, which appears to be enhanced in the lobes of the outﬂow, per- haps due to shock-induced reactions."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Late in their evolution, protostellar disks have dispersed most of their gas and a debris disk remains, with a mass only a few percent of the central star. Observations of such disks (and their immediate precursors, the disks around T Tauri and Herbig Ae/Be stars) were reviewed by Chris Wright. Debris disks were ﬁrst identiﬁed as ex- cess far-infrared emission around main sequence stars like Vega (α Lyrae) and β Pictoris. Ground-based (and more recently HST) imaging and spectroscopy revealed dusty disks around these stars, sometimes with warps and gaps indicative of planetary perturbers."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"A primary motivation for studying these systems is to determine the timescale for disk dispersal, which is impor- tant for constraining theories of planet formation. This is best done by comparing the dust emission from disks in various stages of evolution (e.g., Holland et al. 1998). Although inferring dust masses from millimetre or submil- limetre continuum emission is hardly straightforward, one can get a handle on the grain properties using mid-infrared spectroscopy of the 10µm and 20µm silicate features."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"ally been unsuccessful (e.g., Liseau & Artymowicz 1998). Direct observations of H2 with the Infrared Space Obser- vatory (ISO) indicate that there is indeed molecular gas present (Thi et al. 2001), so CO must be strongly depleted (by 2 to 3 orders of magnitude) compared to typical re- gions of molecular clouds. The reason for this depletion could be a combination of photodissociation and freeze- out onto grains. In addition, at temperatures above 20 K, the J = 2 and higher levels of CO are preferentially pop- ulated compared to J = 1, and the CO(1–0) line is thus relatively weak (Liseau & Artymowicz 1998). Indeed, the disk around the nearby T Tauri star TW Hya has been de- tected more strongly in the higher J transitions (Kastner et al. 1997), with no CO(1–0) detected at Mopra (upper limit ∼0.3 K in a 30′′ beam). These results suggest that heating of the disk is rather eﬃcient, probably due to ﬂar- ing of the outer parts of the disk (cf. HST observations by Burrows et al. 1996)."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Methanol (CH3OH) masers are generally found in ac- tive star-forming regions, and have traditionally been di- vided into two empirical classes. Class I masers are well-separated from compact continuum sources and OH masers. Class II sources are generally associated with ul- tracompact H II (UCHII) regions, although this associ- ation has become less convincing with higher resolution data. Nonetheless, since certain maser lines are only seen in Class I sources and the rest only in Class II sources, the distinction between the two classes appears to have a physical basis. Methanol maser lines have been detected at numerous frequencies from 6.7 to 157 GHz, with the brightest lines being the Class II transitions at 6.7 and 12.2 GHz. The maser “spots” themselves have sizes of or- der 1 milliarcsecond, although they are typically found in clusters of up to an arcsecond in size."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"V. Minier reviewed observations of the spatial distribu- tion of masers, many of them conducted at milliarcsecond resolution with VLBI. Interestingly, it appears that the 6.7 and 12.2 GHz masers are often oﬀset from their nearest UCHII regions by several arcseconds (Walsh et al. 1998; Minier et al. 2001). In these cases, they appear to coincide instead with hot molecular cores (HMCs) seen in NH3 and CH3CN. A possible evolutionary scenario was presented, in which methanol masers form in the protostellar (HMC) phase, the young star begins to ionise its surroundings and destroy the masers, and ﬁnally an UCHII region emerges without maser activity. Testing this scenario requires re- solving individual protostars using high-resolution instru- ments, inferring their masses from continuum ﬂuxes, and inferring their ages by comparing observed spectral line ratios with chemical models (e.g., Rodgers & Charnley 2001). Much of this work should be possible with the ATCA."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"the Mopra telescope by Val’tts et al. (2000). The spectra independently of methanol masers often show multiple, varying components that are generally attributed to mo- tions within the molecular cloud, and can thus be used to probe the turbulent velocity spectrum. For example, the positions and spectra of masers near 25 GHz detected in the Orion Molecular Cloud (Johnston et al. 1992) can be modeled in terms of Kolmogorov-like turbulence, al- though the spectrum appears to fall more steeply with wavenumber than the standard Kolmogorov law (Sobolev et al. 1998). Meanwhile, thermal lines, such as CS(2–1) at 96.4 GHz, SiO(2–1) at 86.8 GHz, and CH3OH (2K–1K) at 96.7 GHz, provide useful information about tempera- ture, density, and shock chemistry, while high-resolution (interferometric) mapping can be used to study jets and shocks."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"A more detailed look at the excitation of Class II methanol masers was provided by D. Cragg. Although the formation of inverted populations (“pumping”) that can lead to masing remains an area of ongoing investiga- tion, Class II transitions are thought to be pumped radia- tively by infrared photons from the warm dust surrounding young massive stars. While the IR photons produce the population inversion, bright masers are the result of high methanol abundance, together with beaming and/or am- pliﬁcation of the UCHII background continuum. Sobolev & Deguchi (1994) and Sobolev et al. (1997b) have mod- eled these processes in detail to reproduce the high ob- served brightness temperatures of the 6.7 and 12.2 GHz masers. Strong masing is found to occur for dust temper- atures Td > 150 K, gas densities 106 < nH [cm−3] < 108, and methanol abundances relative to H2 of > 10−7. The models also predict Class II masers at 81.0, 85.6, 86.6, 86.9, 94.5, 108.9, and 111.2 GHz (Sobolev et al. 1997a), in addition to the relatively strong line at 107.0 GHz, which has already been detected in over 25 sources (Val’tts et al. 1999; Caswell et al. 2000). Observational progress in de- tecting new maser transitions has been rapid, with recent detections of the 86.6 and 86.9 GHz masers in the proto- typical Class II source W3(OH) reported by Sutton et al. (2001) using BIMA, and of the 85.6, 86.6, and 86.9 GHz masers in the rich southern source G345.01+1.79 reported by Cragg et al. (2001) using SEST and Mopra."
Processed_Millimetre_Science_with_the_Upgraded_Australia_Tel.txt,"Molecular masers are also observed around late-type variable stars such as Miras, which are characterised by pulsation periods in the range of ∼100 to ∼500 days, strong molecular bands in their optical spectra (TiO and VO for type M, ZrO for type S, CN and C2 for type C), and bright Balmer emission lines. The Balmer lines are pro- duced by strong atmospheric shocks driven by the stellar pulsations; the outgoing, spherical pressure wave steep- ens to form a shock as it propagates into a decreasing density gradient. Mass loss at a rate of up to 10−5 M⊙ yr−1 creates a circumstellar envelope which hosts masers such as OH, H2O, SiO, and HCN. The SiO and HCN masers are believed to arise close to the stellar photosphere (R ∼ 1014 cm), whereas the H2O masers are associated with the expanding shell at distances R ∼ 1014–1016 cm, and OH masers with the outer parts of the shell at dis- tances R & 1016 cm."
